"homeTeamName","awayTeamName","league_name","goalsHomeTeam","goalsAwayTeam","home_prob","draw_prob","away_prob"
"Barnsley FC","Aston Villa FC","England – Championship",0,3,0.272711988483322,0.264582362810378,0.4627056487063
"Crystal Palace FC","Southampton FC","England – Premiere League",0,1,0.336816066636382,0.298821571314595,0.364362362049023
"Newcastle United FC","Stoke City FC","England – Premiere League",2,1,0.406993038184055,0.303669728180673,0.289337233635272
"Liverpool FC","Burnley FC","England – Premiere League",1,1,0.771667911705299,0.154699054734762,0.0736330335599391
"Watford FC","Manchester City FC","England – Premiere League",0,6,0.107023558892463,0.171988736746484,0.720987704361054
"Huddersfield Town","Leicester City FC","England – Premiere League",1,1,0.27818853974122,0.284658040665434,0.437153419593346
"West Bromwich Albion FC","West Ham United FC","England – Premiere League",0,0,0.410213782892173,0.297997246538691,0.291788970569135
"Tottenham Hotspur FC","Swansea City FC","England – Premiere League",0,0,0.791532030331367,0.142027831529438,0.0664401381391947
"AS Monaco FC","RC Strasbourg Alsace","France – Ligue 1",3,0,0.789909677855971,0.143010921534372,0.0670794006096572
"FC Nantes","SM Caen","France – Ligue 1",1,0,0.497244555873609,0.298276550806329,0.204478893320062
"ES Troyes AC","Montpellier Hérault SC","France – Ligue 1",0,1,0.347801236575127,0.309278947713958,0.342919815710915
"EA Guingamp","OSC Lille","France – Ligue 1",1,0,0.464464151886085,0.292905321009243,0.242630527104672
"Dijon FCO","AS Saint-Étienne","France – Ligue 1",0,1,0.324133847520253,0.302056619515777,0.37380953296397
"Sochaux FC","Stade de Reims","France – Ligue 2",2,4,0.343329596412556,0.325018684603886,0.331651718983557
"Maritimo Funchal","Desportivo Aves","Portugal – Primeira Liga",2,1,0.471407677123073,0.295701179286291,0.232891143590635
"Boavista Porto FC","SL Benfica","Portugal – Primeira Liga",2,1,0.117031203321762,0.222573041933854,0.660395754744384
"Sporting CP","CD Tondela","Portugal – Primeira Liga",2,0,0.826060501551954,0.122628959944819,0.0513105385032271
"FC Crotone","FC Internazionale Milano","Italy – Serie A",0,2,0.0932895246877122,0.181569056382936,0.725141418929352
"ACF Fiorentina","Bologna FC","Italy – Serie A",2,1,0.629991842264702,0.223741395020442,0.146266762714856
"AS Roma","Hellas Verona FC","Italy – Serie A",3,0,0.835194414838591,0.111287811284814,0.0535177738765947
"Empoli FC","Ascoli","Italy – Serie B",3,0,0.606001004629513,0.254040055294384,0.139958940076103
"Cremonese","Carpi FC","Italy – Serie B",1,1,0.46505667547184,0.313538210237466,0.221405114290694
"Brescia Calcio","Pro Vercelli","Italy – Serie B",0,0,0.475682317508865,0.306650550595337,0.217667131895798
"Foggia","US Cittá di Palermo","Italy – Serie B",1,1,0.354497354497355,0.291005291005291,0.354497354497355
"Frosinone Calcio","AS Bari","Italy – Serie B",3,2,0.47124728322795,0.299227569411613,0.229525147360437
"Novara Calcio","AS Cittadella","Italy – Serie B",1,0,0.440291371660023,0.304500574792913,0.255208053547063
"Perugia","Parma FC","Italy – Serie B",3,0,0.459757442116869,0.306504961411246,0.233737596471885
"Salernitana Calcio","Pescara Calcio","Italy – Serie B",2,2,0.445471907808841,0.271750272451633,0.282777819739525
"Virtus Entella","Ternana Calcio","Italy – Serie B",3,1,0.462400022035608,0.305850798274336,0.231749179690055
"Botafogo","Santos FC","Campeonato Brasileiro da Série A",2,0,0.45392618412523,0.287888287867034,0.258185528007737
"Atlético PR","Fluminense FC","Campeonato Brasileiro da Série A",3,1,0.536145402397346,0.274047428928465,0.18980716867419
"Corinthians","Vasco da Gama","Campeonato Brasileiro da Série A",1,0,0.596926181293255,0.255834005737167,0.147239812969578
"EC Flamengo","Sport Recife","Campeonato Brasileiro da Série A",2,0,0.650514342868108,0.221263381927928,0.128222275203964
"Grémio","Chapecoense","Campeonato Brasileiro da Série A",0,1,0.586957544808357,0.257433021277495,0.155609433914148
"EC Vitória","Sao Paulo","Campeonato Brasileiro da Série A",1,2,0.377911137817139,0.289320693046949,0.332768169135911
"Jahn Regensburg","Dynamo Dresden","Germany – 2. Bundesliga",0,2,0.396211238489006,0.269994361962037,0.333794399548957
"SpVgg Greuther Fürth","Fortuna Düsseldorf","Germany – 2. Bundesliga",3,1,0.341064774009989,0.302933308592723,0.356001917397288
"SV Darmstadt 98","Arminia Bielefeld","Germany – 2. Bundesliga",4,3,0.480865832496118,0.278107589734222,0.241026577769659
"VfL Bochum","1. FC Heidenheim 1846","Germany – 2. Bundesliga",1,2,0.504217133873606,0.269460801135531,0.226322064990863
"FC Twente Enschede","FC Utrecht","Netherlands – Eredivisie",4,0,0.231805792451363,0.254804800579697,0.51338940696894
"ADO Den Haag","Ajax Amsterdam","Netherlands – Eredivisie",1,1,0.0819866810199908,0.162606917356315,0.755406401623694
"PSV Eindhoven","Feyenoord Rotterdam","Netherlands – Eredivisie",1,0,0.464193714580113,0.262751159196291,0.273055126223596
"Vitesse Arnhem","VVV Venlo","Netherlands – Eredivisie",1,1,0.580874134786957,0.234621780632487,0.184504084580557
"Doncaster Rovers FC","Scunthorpe United FC","England – League One",0,1,0.374885145482389,0.286676875957121,0.33843797856049
"Chelsea FC","Arsenal FC","England – Premiere League",0,0,0.504329398858327,0.250028533319251,0.245642067822422
"Manchester United FC","Everton FC","England – Premiere League",4,0,0.724659440639668,0.18698878158641,0.0883517777739216
"Amiens SC","Olympique de Marseille","France – Ligue 1",0,2,0.254892544543801,0.28461762262471,0.460489832831489
"Stade Rennais FC","OGC Nice","France – Ligue 1",0,1,0.420586720420346,0.282829330833392,0.296583948746262
"Angers SCO","FC Metz","France – Ligue 1",0,1,0.632956226995215,0.231613949661214,0.135429823343571
"Paris Saint-Germain","Olympique Lyonnais","France – Ligue 1",2,0,0.836231196009991,0.102347446177149,0.0614213578128606
"C.F. Os Belenenses","GD Estoril Praia","Portugal – Primeira Liga",2,1,0.409427060031055,0.296181277469274,0.294391662499671
"FC Rio Ave","FC Porto","Portugal – Primeira Liga",1,2,0.134927956266137,0.224776295807413,0.64029574792645
"Sporting Braga","Vitoria Guimaraes","Portugal – Primeira Liga",2,1,0.487426882952421,0.275382419747131,0.237190697300448
"US Sassuolo Calcio","Juventus Turin","Italy – Serie A",1,3,0.113023241101241,0.206732384039612,0.680244374859147
"AC Milan","Udinese Calcio","Italy – Serie A",2,1,0.692890419362107,0.196079363487534,0.111030217150359
"SSC Napoli","Benevento Calcio","Italy – Serie A",6,0,0.870917188373985,0.0884279636210048,0.0406548480050097
"SPAL Ferrara","Cagliari Calcio","Italy – Serie A",0,2,0.40956037741465,0.284549215703783,0.305890406881567
"Torino FC","UC Sampdoria","Italy – Serie A",2,2,0.561108747083457,0.241341531537256,0.197549721379286
"AC Chievo Verona","Atalanta BC","Italy – Serie A",1,1,0.315100010992302,0.300601544228852,0.384298444778846
"Genoa CFC","SS Lazio","Italy – Serie A",2,3,0.245741680204918,0.266442745656962,0.48781557413812
"Cruzeiro","Bahia","Campeonato Brasileiro da Série A",1,0,0.643600079935892,0.232781073618031,0.123618846446077
"RC Lens","Quevilly Rouen","France – Ligue 2",2,0,0.558339967206882,0.262099888313293,0.179560144479825
"Portimonense S.C.","Feirense","Portugal – Primeira Liga",2,1,0.443526170798898,0.303030303030303,0.253443526170799
"G.D. Chaves","Moreirense FC","Portugal – Primeira Liga",3,0,0.482903148791681,0.297397670902194,0.219699180306125
"AS Avellino 1912","Venezia","Italy – Serie B",1,1,0.401095474081718,0.311393610868554,0.287510915049727
"Palmeiras","Coritiba FC","Campeonato Brasileiro da Série A",1,0,0.648584613685722,0.234089352612874,0.117326033701404
"Holstein Kiel","FC St. Pauli","Germany – 2. Bundesliga",0,1,0.528526272131359,0.269732014525322,0.201741713343319
"FC Ingolstadt 04","MSV Duisburg","Germany – 2. Bundesliga",2,2,0.578987944233185,0.253390916707638,0.167621139059177
"1. FC Kaiserslautern","Erzgebirge Aue","Germany – 2. Bundesliga",0,2,0.429028041694584,0.309172588776732,0.261799369528684
"SV Sandhausen","1. FC Union Berlin","Germany – 2. Bundesliga",1,0,0.339742553993645,0.293693111434265,0.36656433457209
"Wigan Athletic FC","Northampton Town","England – League One",1,0,0.698043907241207,0.211506606883677,0.0904494858751159
"Chamois Niortais FC","Stade Brestois","France – Ligue 2",0,2,0.328395722547388,0.3156424906038,0.355961786848811
"Paris FC","US Orleans","France – Ligue 2",1,0,0.3997686506625,0.326232611242977,0.273998738094523
"Ajaccio AC","FC Valenciennes","France – Ligue 2",3,0,0.457967464485639,0.31832492613428,0.223707609380082
"AJ Auxerre","FC Lorient","France – Ligue 2",1,0,0.253935935304408,0.302830432164263,0.44323363253133
"Le Havre AC","Sochaux FC","France – Ligue 2",1,0,0.539547544020149,0.290945233174081,0.169507222805769
"RC Tours","Nîmes Olympique","France – Ligue 2",0,4,0.276870535248236,0.308412748124618,0.414716716627146
"AS Nancy","FC Bourg-en-Bresse Péronnas","France – Ligue 2",2,1,0.580743321328821,0.277217842393744,0.142038836277435
"Stade de Reims","Gazélec Ajaccio","France – Ligue 2",5,0,0.560131024801123,0.285100261702976,0.154768713495901
"Bologna FC","FC Internazionale Milano","Italy – Serie A",1,1,0.161181142012762,0.230042568882065,0.608776289105173
"Carpi FC","Foggia","Italy – Serie B",1,3,0.467003488511969,0.296667869601828,0.236328641886202
"AS Bari","Cremonese","Italy – Serie B",1,0,0.491902306458577,0.281548979668572,0.226548713872851
"Ascoli","Frosinone Calcio","Italy – Serie B",0,1,0.221626059996885,0.285969109673401,0.492404830329714
"AS Cittadella","AC Cesena","Italy – Serie B",4,0,0.50000841556359,0.285440615958051,0.214550968478359
"US Cittá di Palermo","Perugia","Italy – Serie B",1,0,0.435395298834878,0.301014033762385,0.263590667402737
"Parma FC","Empoli FC","Italy – Serie B",1,2,0.379074205164507,0.302553014680989,0.318372780154504
"Pescara Calcio","Virtus Entella","Italy – Serie B",2,2,0.531970773426715,0.239626474516538,0.228402752056747
"Pro Vercelli","Salernitana Calcio","Italy – Serie B",1,1,0.331905831153499,0.303988518252737,0.364105650593764
"Spezia Calcio","Novara Calcio","Italy – Serie B",1,0,0.435304917844669,0.319699349499035,0.244995732656296
"Ternana Calcio","Brescia Calcio","Italy – Serie B",1,1,0.446459035905574,0.285419559611188,0.268121404483237
"1. FC Heidenheim 1846","SV Darmstadt 98","Germany – 2. Bundesliga",2,2,0.381097607699499,0.301114159169974,0.317788233130527
"Fortuna Düsseldorf","Jahn Regensburg","Germany – 2. Bundesliga",1,0,0.565544595789365,0.245065206099099,0.189390198111536
"Eintracht Braunschweig","SpVgg Greuther Fürth","Germany – 2. Bundesliga",3,0,0.482569377796402,0.278511469471066,0.238919152732532
"Dynamo Dresden","Arminia Bielefeld","Germany – 2. Bundesliga",0,2,0.453967769091148,0.273397956175341,0.272634274733511
"Benevento Calcio","AS Roma","Italy – Serie A",0,4,0.0924340015066068,0.177026129239187,0.730539869254206
"Genoa CFC","AC Chievo Verona","Italy – Serie A",1,1,0.411599625818522,0.291549734954786,0.296850639226692
"Atalanta BC","FC Crotone","Italy – Serie A",5,1,0.704908694575694,0.201286171128198,0.0938051342961076
"Hellas Verona FC","UC Sampdoria","Italy – Serie A",0,0,0.261989544662474,0.269187059625729,0.468823395711796
"Juventus Turin","ACF Fiorentina","Italy – Serie A",1,0,0.733253601115251,0.177561654981429,0.0891847439033203
"SS Lazio","SSC Napoli","Italy – Serie A",1,4,0.280950806549846,0.258711956427167,0.460337237022987
"AC Milan","SPAL Ferrara","Italy – Serie A",2,0,0.787321598171719,0.144544599628903,0.0681338021993782
"Udinese Calcio","Torino FC","Italy – Serie A",2,3,0.329832887173499,0.279886764258655,0.390280348567846
"Cagliari Calcio","US Sassuolo Calcio","Italy – Serie A",0,1,0.458820414930822,0.275807777514595,0.265371807554583
"1. FC Nürnberg","VfL Bochum","Germany – 2. Bundesliga",3,1,0.451428081555673,0.274671734129649,0.273900184314678
"Erzgebirge Aue","SV Sandhausen","Germany – 2. Bundesliga",1,0,0.38554419622197,0.30577643148639,0.30867937229164
"MSV Duisburg","Holstein Kiel","Germany – 2. Bundesliga",1,3,0.324003505324375,0.284329606713227,0.391666887962397
"AFC Wimbledon","Milton Keynes Dons","England – League One",0,2,0.395163185626019,0.293991888101285,0.310844926272696
"Forest Green Rovers","Swindon Town FC","League Two",0,2,0.317070625763945,0.274319530155323,0.408609844080732
"OGC Nice","Angers SCO","France – Ligue 1",2,2,0.528133554790117,0.267316264091585,0.204550181118298
"OSC Lille","AS Monaco FC","France – Ligue 1",0,4,0.190886286421633,0.236754593110327,0.57235912046804
"US Orleans","RC Tours","France – Ligue 2",1,1,0.469501568490763,0.313001045660509,0.217497385848728
"FC Bourg-en-Bresse Péronnas","Le Havre AC","France – Ligue 2",2,1,0.253294472261665,0.297312109209576,0.44939341852876
"Stade Brestois","Paris FC","France – Ligue 2",1,1,0.484244022835978,0.309977861751693,0.205778115412329
"Sochaux FC","Ajaccio AC","France – Ligue 2",1,6,0.464238015985535,0.308512605560007,0.227249378454458
"Nîmes Olympique","Chamois Niortais FC","France – Ligue 2",1,5,0.603580851247164,0.251588047325246,0.14483110142759
"FC Valenciennes","AJ Auxerre","France – Ligue 2",0,2,0.365418281734883,0.317806779228709,0.316774939036408
"Quevilly Rouen","Stade de Reims","France – Ligue 2",1,2,0.178335959918879,0.274016208077603,0.547647832003518
"FC Porto","Portimonense S.C.","Portugal – Primeira Liga",5,2,0.845771923552942,0.107131583303829,0.0470964931432291
"Arminia Bielefeld","1. FC Heidenheim 1846","Germany – 2. Bundesliga",1,1,0.430111619396157,0.27580603842635,0.294082342177493
"Jahn Regensburg","Eintracht Braunschweig","Germany – 2. Bundesliga",2,1,0.323896839985175,0.271568102605955,0.40453505740887
"FC St. Pauli","Fortuna Düsseldorf","Germany – 2. Bundesliga",1,2,0.413655846990051,0.294932869757257,0.291411283252692
"Willem II Tilburg","SC Heerenveen","Netherlands – Eredivisie",1,2,0.2715696858659,0.266375730125295,0.462054584008805
"Heracles Almelo","Roda JC Kerkrade","Netherlands – Eredivisie",2,1,0.586400800038018,0.232082309696535,0.181516890265447
"Feyenoord Rotterdam","NAC Breda","Netherlands – Eredivisie",0,2,0.826008265853943,0.119272303722576,0.0547194304234813
"ADO Den Haag","Sparta Rotterdam","Netherlands – Eredivisie",1,0,0.473198509110988,0.272287410270569,0.254514080618443
"Shrewsbury Town FC","Blackburn Rovers FC","England – League One",1,1,0.310660686235546,0.291186434262571,0.398152879501883
"Bristol Rovers","Blackpool FC","England – League One",3,1,0.402538848598665,0.275961476942994,0.32149967445834
"Charlton Athletic","Bury FC","England – League One",1,1,0.543678973775084,0.247505132691099,0.208815893533818
"Fleetwood Town FC","Southend United FC","England – League One",2,4,0.362908572501619,0.289680729979037,0.347410697519344
"Northampton Town","Bradford City AFC","England – League One",0,1,0.273029172840137,0.291830582945895,0.435140244213968
"Oxford United","Walsall FC","England – League One",1,2,0.505923839282726,0.262633918765117,0.231442241952157
"Peterborough United FC","Wigan Athletic FC","England – League One",3,2,0.300081989614649,0.266466247608636,0.433451762776715
"Plymouth Argyle","Doncaster Rovers FC","England – League One",0,3,0.294570390574101,0.277785752934551,0.427643856491348
"Rochdale AFC","Gillingham FC","England – League One",3,0,0.589737068673864,0.236122550403532,0.174140380922605
"Rotherham United","Oldham Athletic AFC","England – League One",5,1,0.599852253139621,0.23208569317902,0.168062053681359
"Scunthorpe United FC","Portsmouth","England – League One",2,0,0.397993500390656,0.280196573550893,0.321809926058451
"Yeovil Town","Port Vale FC","League Two",1,1,0.352317595078601,0.296632139321497,0.351050265599901
"Barnet FC","Crawley Town","League Two",1,2,0.518859736266954,0.2632432042701,0.217897059462946
"Colchester United FC","Wycombe Wanderers","League Two",1,2,0.32195740763609,0.273257967825589,0.404784624538321
"Coventry City FC","Exeter City","League Two",2,0,0.442939255057858,0.272959765021649,0.284100979920492
"Crewe Alexandra FC","Carlisle United","League Two",0,5,0.343207678145655,0.270002716325114,0.386789605529231
"Accrington Stanley","Cheltenham Town","League Two",1,1,0.447514715500327,0.249509483322433,0.30297580117724
"Luton Town","Chesterfield FC","League Two",1,0,0.655992009592479,0.204181613354124,0.139826377053397
"Mansfield Town","Cambridge United","League Two",2,1,0.487510159120371,0.269342629348271,0.243147211531357
"Newport County","Grimsby Town","League Two",1,0,0.445106017956194,0.2715270694496,0.283366912594205
"Notts County","Lincoln City","League Two",4,1,0.330559757942511,0.302842014264102,0.366598227793387
"Stevenage FC","Morecambe FC","League Two",2,1,0.543531384565884,0.246811518810307,0.209657096623809
"Norwich City FC","Bristol City","England – Championship",0,0,0.477926616191031,0.261386138613861,0.260687245195108
"Leeds United","Ipswich Town","England – Championship",3,2,0.600150037509377,0.243810952738185,0.156039009752438
"Fulham FC","Middlesbrough FC","England – Championship",1,1,0.420361735618188,0.289388494550206,0.290249769831606
"Bolton Wanderers FC","Brentford FC","England – Championship",0,3,0.276259717722467,0.25936085201072,0.464379430266813
"Derby County","Birmingham City","England – Championship",1,1,0.549476999983643,0.257368908380385,0.193154091635972
"Preston North End","Millwall FC","England – Championship",0,0,0.509140327888919,0.267463437297434,0.223396234813646
"Queens Park Rangers","Burton Albion FC","England – Championship",0,0,0.564262527029923,0.24837989432977,0.187357578640307
"Reading","Hull City FC","England – Championship",1,1,0.394605556835391,0.27611210350805,0.329282339656559
"Sunderland AFC","Cardiff City FC","England – Championship",1,2,0.345887246734269,0.301982054424346,0.352130698841385
"Wolverhampton Wanderers FC","Barnsley FC","England – Championship",2,1,0.696140304089967,0.195926651285784,0.107933044624249
"Aston Villa FC","Nottingham Forest","England – Championship",2,1,0.551280771457664,0.265038832431569,0.183680396110767
"Leicester City FC","Liverpool FC","England – Premiere League",2,3,0.239227112406073,0.251495169452538,0.509277718141389
"West Ham United FC","Tottenham Hotspur FC","England – Premiere League",2,3,0.168642681929681,0.222684995911693,0.608672322158626
"Burnley FC","Huddersfield Town","England – Premiere League",0,0,0.439348822281262,0.306171210527254,0.254479967191484
"Everton FC","AFC Bournemouth","England – Premiere League",2,1,0.573574582301323,0.250732753504596,0.175692664194081
"Manchester City FC","Crystal Palace FC","England – Premiere League",5,0,0.849416423509796,0.0989995831596499,0.0515839933305544
"Southampton FC","Manchester United FC","England – Premiere League",0,1,0.188081158044706,0.259921175971597,0.551997665983697
"Stoke City FC","Chelsea FC","England – Premiere League",0,4,0.162865736658191,0.232334534284907,0.604799729056902
"Swansea City FC","Watford FC","England – Premiere League",1,2,0.405026078002701,0.295229852038113,0.299744069959185
"Montpellier Hérault SC","Paris Saint-Germain","France – Ligue 1",0,0,0.072269205748418,0.159678277840203,0.768052516411379
"FC Metz","ES Troyes AC","France – Ligue 1",0,1,0.449368491025925,0.288499889208952,0.262131619765123
"Olympique Lyonnais","Dijon FCO","France – Ligue 1",3,3,0.778236667265218,0.147842221823188,0.073921110911594
"SM Caen","Amiens SC","France – Ligue 1",1,0,0.492199239275946,0.30084799786293,0.206952762861124
"FC Girondins de Bordeaux","EA Guingamp","France – Ligue 1",3,1,0.56184932778751,0.255228752228696,0.182921919983794
"FC Lorient","AS Nancy","France – Ligue 2",0,0,0.554727103241035,0.275416640883239,0.169856255875726
"GD Estoril Praia","G.D. Chaves","Portugal – Primeira Liga",0,2,0.458274917042997,0.282117217717221,0.259607865239783
"Moreirense FC","Sporting CP","Portugal – Primeira Liga",1,1,0.0960519839686097,0.203734479565986,0.700213536465404
"SL Benfica","FC Paços de Ferreira","Portugal – Primeira Liga",2,0,0.810767728566615,0.130377494289031,0.0588547771443544
"AS Roma","Udinese Calcio","Italy – Serie A",3,1,0.768605064232882,0.154141823353529,0.0772531124135889
"SPAL Ferrara","SSC Napoli","Italy – Serie A",2,3,0.0653546480386889,0.141053197205803,0.793592154755508
"Juventus Turin","Torino FC","Italy – Serie A",4,0,0.699436043227426,0.188525779337636,0.112038177434938
"Empoli FC","AS Cittadella","Italy – Serie B",0,1,0.494812481275537,0.276264291369218,0.228923227355244
"Cremonese","Pescara Calcio","Italy – Serie B",0,0,0.447580988011223,0.260692118017175,0.291726893971601
"Brescia Calcio","Foggia","Italy – Serie B",2,2,0.351898694949855,0.303663359816541,0.344437945233604
"AS Bari","Ternana Calcio","Italy – Serie B",3,0,0.570782396096989,0.268758293690042,0.160459310212969
"Novara Calcio","AS Avellino 1912","Italy – Serie B",1,2,0.481087989775133,0.29594200583137,0.222970004393498
"Virtus Entella","Carpi FC","Italy – Serie B",0,0,0.373740282176792,0.330665131010654,0.295594586812554
"Perugia","Frosinone Calcio","Italy – Serie B",1,0,0.396684002244022,0.300259275544706,0.303056722211272
"Salernitana Calcio","Spezia Calcio","Italy – Serie B",2,0,0.457613436760543,0.311411060798708,0.230975502440748
"Venezia","Parma FC","Italy – Serie B",0,1,0.365756594169366,0.321240166589542,0.313003239241092
"EC Flamengo","Avaí SC","Campeonato Brasileiro da Série A",1,1,0.664789430952655,0.212513877506092,0.122696691541253
"Santos FC","Atlético PR","Campeonato Brasileiro da Série A",1,0,0.441404244471811,0.303895134044455,0.254700621483734
"Sao Paulo","Corinthians","Campeonato Brasileiro da Série A",1,1,0.447390877213111,0.286856503624877,0.265752619162012
"Chapecoense","Ponte Preta","Campeonato Brasileiro da Série A",1,0,0.489936239583646,0.288467936482257,0.221595823934097
"Atlético Goianiense","Cruzeiro","Campeonato Brasileiro da Série A",1,2,0.333144633016394,0.301269683561122,0.365585683422485
"Coritiba FC","Botafogo","Campeonato Brasileiro da Série A",2,3,0.401204122589204,0.309500323140243,0.289295554270553
"Fluminense FC","Palmeiras","Campeonato Brasileiro da Série A",0,1,0.301912904999336,0.30005497943011,0.398032115570554
"SpVgg Greuther Fürth","1. FC Nürnberg","Germany – 2. Bundesliga",1,3,0.379654161804228,0.280376780412892,0.33996905778288
"SV Darmstadt 98","Dynamo Dresden","Germany – 2. Bundesliga",3,3,0.466291016177657,0.274520626425719,0.259188357396623
"VfL Bochum","FC Ingolstadt 04","Germany – 2. Bundesliga",2,0,0.342130908840761,0.284277868861857,0.373591222297383
"FC Utrecht","PSV Eindhoven","Netherlands – Eredivisie",1,7,0.275543962336175,0.266509734062858,0.457946303600967
"VVV Venlo","PEC Zwolle","Netherlands – Eredivisie",1,1,0.427342735748849,0.279180927652543,0.293476336598607
"Ajax Amsterdam","Vitesse Arnhem","Netherlands – Eredivisie",1,2,0.758779596376927,0.156091802683253,0.0851286009398197
"FC Groningen","FC Twente Enschede","Netherlands – Eredivisie",1,0,0.451253878341066,0.255159261051493,0.293586860607441
"AZ Alkmaar","Excelsior","Netherlands – Eredivisie",0,2,0.716705778234895,0.171431340304769,0.111862881460337
"Sheffield Wednesday","Sheffield United FC","England – Championship",2,4,0.466667122758168,0.303842456873698,0.229490420368134
"Brighton & Hove Albion","Newcastle United FC","England – Premiere League",1,0,0.3517150942094,0.314514459244944,0.333770446545655
"RC Strasbourg Alsace","FC Nantes","France – Ligue 1",1,2,0.336361195110276,0.328433490175017,0.335205314714708
"Olympique de Marseille","Toulouse FC","France – Ligue 1",2,0,0.602276259585623,0.235267685028583,0.162456055385794
"Feirense","C.F. Os Belenenses","Portugal – Primeira Liga",1,4,0.385922330097087,0.307038834951456,0.307038834951456
"Vitoria Guimaraes","Maritimo Funchal","Portugal – Primeira Liga",2,1,0.490384933831279,0.2898968587472,0.219718207421521
"CD Tondela","Sporting Braga","Portugal – Primeira Liga",1,2,0.267761694259051,0.289214411603248,0.443023894137702
"Desportivo Aves","FC Rio Ave","Portugal – Primeira Liga",0,0,0.327893100585089,0.314186958116902,0.357919941298009
"UC Sampdoria","AC Milan","Italy – Serie A",2,0,0.248929531088767,0.25343213242629,0.497638336484943
"Cagliari Calcio","AC Chievo Verona","Italy – Serie A",0,2,0.415117719950434,0.292441140024783,0.292441140024783
"FC Crotone","Benevento Calcio","Italy – Serie A",2,0,0.497651592374685,0.286786104729634,0.215562302895681
"Hellas Verona FC","SS Lazio","Italy – Serie A",0,3,0.15897538999803,0.223434659746661,0.617589950255309
"FC Internazionale Milano","Genoa CFC","Italy – Serie A",1,0,0.753482247252911,0.162862912186916,0.0836548405601735
"US Sassuolo Calcio","Bologna FC","Italy – Serie A",0,1,0.470739721161531,0.286297842109937,0.242962436728532
"ACF Fiorentina","Atalanta BC","Italy – Serie A",1,1,0.431540209193784,0.27516749294098,0.293292297865236
"AC Cesena","Ascoli","Italy – Serie B",0,2,0.53454247079963,0.28054974362762,0.18490778557275
"Bahia","Grémio","Campeonato Brasileiro da Série A",1,0,0.413058275302372,0.302738363265092,0.284203361432536
"Atlético Mineiro","EC Vitória","Campeonato Brasileiro da Série A",1,3,0.630944421079618,0.217310198943045,0.151745379977336
"1. FC Union Berlin","1. FC Kaiserslautern","Germany – 2. Bundesliga",5,0,0.594468043785601,0.242670970801623,0.162860985412775
"Arsenal FC","West Bromwich Albion FC","England – Premiere League",2,0,0.730492045411583,0.17637779750255,0.093130157085867
"Clermont Foot Auvergne","RC Lens","France – Ligue 2",1,0,0.391569365186464,0.303740722527818,0.304689912285718
"Vitoria Setubal","Boavista Porto FC","Portugal – Primeira Liga",1,1,0.437044368184573,0.317462195782279,0.245493436033148
"US Cittá di Palermo","Pro Vercelli","Italy – Serie B",2,1,0.638793456144966,0.233253717302997,0.127952826552038
"Sport Recife","Vasco da Gama","Campeonato Brasileiro da Série A",1,1,0.504458134397713,0.279631614547108,0.215910251055179
"Doncaster Rovers FC","Shrewsbury Town FC","England – League One",1,2,0.424246340157655,0.291273606675405,0.284480053166941
"Bury FC","Oxford United","England – League One",3,0,0.301111259874146,0.281965457223189,0.416923282902664
"Bradford City AFC","Fleetwood Town FC","England – League One",0,3,0.521949086535039,0.276435653664326,0.201615259800635
"Blackpool FC","Rochdale AFC","England – League One",0,0,0.417028670721112,0.278019113814075,0.304952215464813
"Blackburn Rovers FC","Rotherham United","England – League One",2,0,0.449928773148727,0.276585109839302,0.273486117011971
"Gillingham FC","Scunthorpe United FC","England – League One",0,0,0.215077340942804,0.252312952940653,0.532609706116543
"Milton Keynes Dons","Northampton Town","England – League One",0,0,0.46237321447373,0.272516056575299,0.26511072895097
"Oldham Athletic AFC","Peterborough United FC","England – League One",3,2,0.225368170728777,0.2547896029388,0.519842226332424
"Portsmouth","Bristol Rovers","England – League One",3,0,0.492361300633403,0.26568622836979,0.241952470996807
"Southend United FC","AFC Wimbledon","England – League One",1,0,0.485899084043066,0.275891852804114,0.23820906315282
"Walsall FC","Charlton Athletic","England – League One",2,2,0.323048523206751,0.278744725738397,0.398206751054852
"Wigan Athletic FC","Plymouth Argyle","England – League One",1,0,0.719641648518701,0.179035207212527,0.101323144268772
"Crawley Town","Newport County","League Two",1,2,0.332079559474017,0.274245478891463,0.39367496163452
"Chesterfield FC","Yeovil Town","League Two",2,3,0.433230694878207,0.280913274776935,0.285856030344858
"Cheltenham Town","Mansfield Town","League Two",3,0,0.332967297854675,0.290355411522083,0.376677290623242
"Carlisle United","Stevenage FC","League Two",0,2,0.441820804985195,0.26318705633889,0.294992138675916
"Cambridge United","Forest Green Rovers","League Two",3,0,0.525789038399297,0.257984491775533,0.21622646982517
"Exeter City","Notts County","League Two",0,3,0.422508492522169,0.266665196100057,0.310826311377774
"Grimsby Town","Colchester United FC","League Two",2,2,0.396515192498422,0.271706789288612,0.331778018212965
"Lincoln City","Barnet FC","League Two",2,1,0.508506136148033,0.267864155799322,0.223629708052645
"Morecambe FC","Luton Town","League Two",0,0,0.204648535896154,0.242924446599924,0.552427017503922
"Port Vale FC","Accrington Stanley","League Two",1,2,0.293852749082295,0.276371424066067,0.429775826851638
"Swindon Town FC","Coventry City FC","League Two",1,2,0.332049882190679,0.305154876156543,0.362795241652779
"Wycombe Wanderers","Crewe Alexandra FC","League Two",3,2,0.546515328312294,0.248971976612858,0.204512695074848
